subscription_id,customer_id,plan_name,billing_cycle,price_inr,start_date,end_date,status,auto_renew,cancellation_reason
SUB001584,CUST01584,Basic,Quarterly,402.3,04-06-2023,,Active,0,
SUB001585,CUST01585,Standard,Monthly,299,11-10-2022,,Active,0,
SUB001586,CUST01586,Basic,Annual,1490,03-12-2023,,Active,1,
SUB001587,CUST01587,Premium,Monthly,649,18-11-2023,,Active,1,
SUB001588,CUST01588,Standard,Annual,2990,19-10-2022,,Active,1,
SUB001589,CUST01589,Premium,Monthly,649,24-09-2023,,Active,1,
SUB001590,CUST01590,Basic,Annual,1490,05-07-2023,,Active,0,
SUB001591,CUST01591,Standard,Quarterly,807.3,12-06-2023,,Active,1,
SUB001592,CUST01592,Family,Annual,4990,30-08-2023,31-12-2024,Cancelled,0,Technical Issues
SUB001593,CUST01593,Basic,Annual,1490,05-02-2024,31-12-2024,Cancelled,0,Too Expensive
SUB001594,CUST01594,Family,Quarterly,1347.3,22-08-2022,,Active,1,
SUB001595,CUST01595,Premium,Monthly,649,09-06-2024,05-12-2024,Cancelled,1,Temporary Pause
SUB001596,CUST01596,Basic,Annual,1490,28-04-2023,31-12-2024,Cancelled,1,Switching to Competitor
SUB001597,CUST01597,Basic,Monthly,149,29-05-2022,,Active,0,
SUB001598,CUST01598,Basic,Monthly,149,01-02-2023,,Active,0,
SUB001599,CUST01599,Basic,Monthly,149,10-10-2023,01-01-2024,Cancelled,1,Switching to Competitor
SUB001600,CUST01600,Basic,Monthly,149,11-05-2022,,Active,0,
SUB001601,CUST01601,Basic,Monthly,149,20-05-2022,,Active,1,
SUB001602,CUST01602,Standard,Quarterly,807.3,25-06-2022,,Paused,1,
SUB001603,CUST01603,Standard,Monthly,299,10-06-2022,,Active,1,
SUB001604,CUST01604,Standard,Annual,2990,21-07-2023,31-12-2024,Cancelled,1,Content Not Relevant
SUB001605,CUST01605,Premium,Monthly,649,16-05-2023,29-09-2023,Cancelled,1,Poor Streaming Quality
SUB001606,CUST01606,Basic,Monthly,149,13-10-2022,25-03-2023,Cancelled,0,Found Free Alternative
SUB001607,CUST01607,Premium,Monthly,649,11-09-2022,,Active,1,
SUB001608,CUST01608,Standard,Annual,2990,29-08-2023,,Paused,1,
SUB001609,CUST01609,Standard,Annual,2990,15-02-2022,08-05-2023,Cancelled,1,Poor Streaming Quality
SUB001610,CUST01610,Basic,Annual,1490,04-02-2022,,Active,0,
SUB001611,CUST01611,Basic,Annual,1490,09-04-2024,31-12-2024,Cancelled,1,Content Not Relevant
SUB001612,CUST01612,Standard,Quarterly,807.3,27-03-2022,,Active,1,
SUB001613,CUST01613,Standard,Annual,2990,12-08-2022,,Active,1,
SUB001614,CUST01614,Family,Annual,4990,26-10-2023,,Active,1,
SUB001615,CUST01615,Standard,Monthly,299,15-06-2022,29-11-2022,Cancelled,1,Temporary Pause
SUB001616,CUST01616,Basic,Annual,1490,25-01-2022,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001617,CUST01617,Standard,Monthly,299,09-07-2022,26-02-2023,Cancelled,1,Content Not Relevant
SUB001618,CUST01618,Standard,Annual,2990,31-05-2024,,Paused,0,
SUB001619,CUST01619,Standard,Monthly,299,28-06-2023,,Active,1,
SUB001620,CUST01620,Basic,Quarterly,402.3,16-12-2023,,Active,1,
SUB001621,CUST01621,Basic,Monthly,149,17-03-2024,,Active,0,
SUB001622,CUST01622,Basic,Quarterly,402.3,12-06-2023,31-12-2024,Cancelled,1,Content Not Relevant
SUB001623,CUST01623,Standard,Quarterly,807.3,10-01-2023,,Active,1,
SUB001624,CUST01624,Premium,Annual,6490,11-01-2023,,Active,0,
SUB001625,CUST01625,Premium,Annual,6490,29-07-2023,31-12-2024,Cancelled,1,Found Free Alternative
SUB001626,CUST01626,Standard,Monthly,299,07-07-2023,,Active,1,
SUB001627,CUST01627,Basic,Monthly,149,11-06-2024,,Active,0,
SUB001628,CUST01628,Standard,Annual,2990,01-10-2022,,Paused,0,
SUB001629,CUST01629,Family,Monthly,499,06-03-2022,17-10-2022,Cancelled,1,Too Expensive
SUB001630,CUST01630,Standard,Quarterly,807.3,29-05-2023,14-11-2024,Cancelled,1,Too Expensive
SUB001631,CUST01631,Basic,Monthly,149,26-11-2023,01-03-2024,Cancelled,1,Poor Streaming Quality
SUB001632,CUST01632,Standard,Quarterly,807.3,12-01-2023,21-09-2024,Cancelled,1,Switching to Competitor
SUB001633,CUST01633,Standard,Annual,2990,24-03-2022,31-12-2024,Cancelled,1,Temporary Pause
SUB001634,CUST01634,Standard,Quarterly,807.3,22-04-2022,,Active,1,
SUB001635,CUST01635,Standard,Monthly,299,24-05-2023,,Paused,0,
SUB001636,CUST01636,Basic,Annual,1490,28-10-2022,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001637,CUST01637,Basic,Quarterly,402.3,22-12-2022,,Paused,0,
SUB001638,CUST01638,Standard,Monthly,299,26-10-2022,,Active,1,
SUB001639,CUST01639,Basic,Quarterly,402.3,04-05-2024,,Active,1,
SUB001640,CUST01640,Basic,Annual,1490,18-12-2022,31-12-2024,Cancelled,0,Too Expensive
SUB001641,CUST01641,Basic,Annual,1490,13-11-2023,31-12-2024,Cancelled,0,
SUB001642,CUST01642,Standard,Monthly,299,08-11-2022,,Paused,0,
SUB001643,CUST01643,Premium,Annual,6490,19-03-2024,,Paused,1,
SUB001644,CUST01644,Basic,Annual,1490,23-10-2022,31-12-2024,Cancelled,0,Temporary Pause
SUB001645,CUST01645,Premium,Annual,6490,12-04-2023,,Active,1,
SUB001646,CUST01646,Basic,Monthly,149,20-10-2022,06-03-2023,Cancelled,0,Switching to Competitor
SUB001647,CUST01647,Standard,Annual,2990,15-06-2022,,Paused,1,
SUB001648,CUST01648,Basic,Quarterly,402.3,12-08-2023,21-12-2023,Cancelled,1,Temporary Pause
SUB001649,CUST01649,Family,Annual,4990,08-07-2022,,Active,1,
SUB001650,CUST01650,Premium,Monthly,649,13-11-2023,01-07-2024,Cancelled,1,Found Free Alternative
SUB001651,CUST01651,Standard,Annual,2990,05-04-2023,31-12-2024,Cancelled,0,Too Expensive
SUB001652,CUST01652,Standard,Quarterly,807.3,05-05-2022,,Paused,1,
SUB001653,CUST01653,Premium,Annual,6490,15-04-2023,,Active,1,
SUB001654,CUST01654,Premium,Quarterly,1752.3,04-06-2023,31-12-2024,Cancelled,0,Switching to Competitor
SUB001655,CUST01655,Premium,Quarterly,1752.3,12-02-2024,26-09-2024,Cancelled,1,Too Expensive
SUB001656,CUST01656,Standard,Quarterly,807.3,13-12-2022,10-05-2023,Cancelled,1,Technical Issues
SUB001657,CUST01657,Basic,Monthly,149,26-11-2023,08-07-2024,Cancelled,1,Technical Issues
SUB001658,CUST01658,Premium,Quarterly,1752.3,16-02-2023,,Active,1,
SUB001659,CUST01659,Premium,Monthly,649,05-04-2022,,Active,1,
SUB001660,CUST01660,Premium,Quarterly,1752.3,21-08-2023,,Active,0,
SUB001661,CUST01661,Basic,Monthly,149,24-01-2022,18-03-2022,Cancelled,0,Technical Issues
SUB001662,CUST01662,Standard,Monthly,299,09-06-2023,,Active,1,
SUB001663,CUST01663,Basic,Quarterly,402.3,10-09-2023,,Active,1,
SUB001664,CUST01664,Family,Annual,4990,12-02-2023,,Paused,1,
SUB001665,CUST01665,Family,Monthly,499,17-01-2023,,Paused,0,
SUB001666,CUST01666,Premium,Annual,6490,12-11-2022,,Active,1,
SUB001667,CUST01667,Basic,Monthly,149,16-01-2024,,Active,0,
SUB001668,CUST01668,Basic,Quarterly,402.3,17-06-2022,23-01-2023,Cancelled,0,Too Expensive
SUB001669,CUST01669,Basic,Quarterly,402.3,05-09-2023,31-12-2024,Cancelled,1,Temporary Pause
SUB001670,CUST01670,Premium,Annual,6490,02-05-2023,31-12-2024,Cancelled,1,Technical Issues
SUB001671,CUST01671,Standard,Annual,2990,14-02-2024,,Active,1,
SUB001672,CUST01672,Basic,Annual,1490,17-10-2023,31-12-2024,Cancelled,0,Temporary Pause
SUB001673,CUST01673,Basic,Quarterly,402.3,19-04-2023,27-08-2024,Cancelled,0,
SUB001674,CUST01674,Standard,Monthly,299,02-05-2024,,Paused,1,
SUB001675,CUST01675,Basic,Annual,1490,13-02-2022,31-12-2024,Cancelled,0,Switching to Competitor
SUB001676,CUST01676,Basic,Quarterly,402.3,27-07-2023,04-10-2024,Cancelled,1,Content Not Relevant
SUB001677,CUST01677,Basic,Monthly,149,07-06-2022,,Active,1,
SUB001678,CUST01678,Standard,Quarterly,807.3,08-05-2022,,Active,1,
SUB001679,CUST01679,Standard,Quarterly,807.3,19-05-2023,24-09-2024,Cancelled,1,Poor Streaming Quality
SUB001680,CUST01680,Family,Annual,4990,23-02-2024,31-12-2024,Cancelled,1,Switching to Competitor
SUB001681,CUST01681,Standard,Monthly,299,03-02-2024,,Active,1,
SUB001682,CUST01682,Standard,Monthly,299,23-03-2023,,Paused,0,
SUB001683,CUST01683,Basic,Monthly,149,18-01-2023,,Paused,1,
SUB001684,CUST01684,Standard,Annual,2990,16-06-2022,31-12-2024,Cancelled,1,Temporary Pause
SUB001685,CUST01685,Premium,Quarterly,1752.3,18-04-2023,29-09-2024,Cancelled,0,Switching to Competitor
SUB001686,CUST01686,Standard,Monthly,299,07-10-2022,,Paused,1,
SUB001687,CUST01687,Premium,Annual,6490,19-02-2022,,Active,0,
SUB001688,CUST01688,Premium,Quarterly,1752.3,11-06-2023,,Active,1,
SUB001689,CUST01689,Basic,Annual,1490,10-02-2024,31-12-2024,Cancelled,1,Technical Issues
SUB001690,CUST01690,Standard,Monthly,299,26-04-2024,,Active,1,
SUB001691,CUST01691,Basic,Monthly,149,09-04-2022,,Active,1,
SUB001692,CUST01692,Basic,Quarterly,402.3,14-01-2022,,Active,0,
SUB001693,CUST01693,Premium,Annual,6490,08-03-2024,,Active,1,
SUB001694,CUST01694,Basic,Monthly,149,15-04-2022,,Paused,1,
SUB001695,CUST01695,Standard,Monthly,299,01-05-2024,,Paused,0,
SUB001696,CUST01696,Standard,Quarterly,807.3,16-05-2024,,Active,0,
SUB001697,CUST01697,Standard,Annual,2990,04-03-2023,,Paused,1,
SUB001698,CUST01698,Premium,Quarterly,1752.3,18-01-2022,27-04-2023,Cancelled,0,Poor Streaming Quality
SUB001699,CUST01699,Standard,Annual,2990,23-05-2022,31-12-2024,Cancelled,0,Content Not Relevant
SUB001700,CUST01700,Basic,Annual,1490,26-06-2022,,Active,1,
SUB001701,CUST01701,Premium,Monthly,649,16-08-2022,02-04-2023,Cancelled,1,Temporary Pause
SUB001702,CUST01702,Premium,Quarterly,1752.3,11-11-2022,,Active,1,
SUB001703,CUST01703,Standard,Monthly,299,12-03-2023,,Paused,1,
SUB001704,CUST01704,Standard,Monthly,299,15-02-2024,,Paused,1,
SUB001705,CUST01705,Standard,Monthly,299,03-02-2022,,Active,0,
SUB001706,CUST01706,Family,Annual,4990,26-04-2023,31-12-2024,Cancelled,1,Found Free Alternative
SUB001707,CUST01707,Standard,Annual,2990,05-11-2022,,Active,0,
SUB001708,CUST01708,Basic,Annual,1490,09-09-2023,,Active,1,
SUB001709,CUST01709,Premium,Quarterly,1752.3,18-11-2023,,Active,1,
SUB001710,CUST01710,Family,Annual,4990,16-05-2024,,Active,1,
SUB001711,CUST01711,Standard,Monthly,299,14-06-2022,,Active,0,
SUB001712,CUST01712,Standard,Quarterly,807.3,07-08-2023,,Active,0,
SUB001713,CUST01713,Standard,Quarterly,807.3,26-06-2023,07-12-2023,Cancelled,1,Too Expensive
SUB001714,CUST01714,Standard,Quarterly,807.3,12-02-2024,08-10-2024,Cancelled,1,Found Free Alternative
SUB001715,CUST01715,Standard,Monthly,299,08-08-2022,26-10-2022,Cancelled,1,Poor Streaming Quality
SUB001716,CUST01716,Standard,Monthly,299,09-07-2022,,Active,0,
SUB001717,CUST01717,Basic,Monthly,149,24-01-2023,,Active,1,
SUB001718,CUST01718,Premium,Monthly,649,22-02-2023,02-08-2023,Cancelled,1,Poor Streaming Quality
SUB001719,CUST01719,Family,Quarterly,1347.3,23-04-2022,16-09-2022,Cancelled,1,Poor Streaming Quality
SUB001720,CUST01720,Standard,Monthly,299,23-12-2023,11-03-2024,Cancelled,0,Found Free Alternative
SUB001721,CUST01721,Premium,Monthly,649,26-03-2022,11-05-2022,Cancelled,1,Too Expensive
SUB001722,CUST01722,Standard,Quarterly,807.3,18-10-2022,28-09-2024,Cancelled,1,Found Free Alternative
SUB001723,CUST01723,Basic,Quarterly,402.3,05-12-2023,,Active,0,
SUB001724,CUST01724,Family,Annual,4990,25-10-2022,,Active,1,
SUB001725,CUST01725,Premium,Monthly,649,27-11-2023,,Active,1,
SUB001726,CUST01726,Premium,Quarterly,1752.3,20-11-2023,,Active,1,
SUB001727,CUST01727,Basic,Annual,1490,06-11-2023,,Active,0,
SUB001728,CUST01728,Standard,Quarterly,807.3,15-02-2023,,Active,1,
SUB001729,CUST01729,Basic,Monthly,149,08-03-2022,,Paused,0,
SUB001730,CUST01730,Standard,Quarterly,807.3,02-09-2023,,Active,1,
SUB001731,CUST01731,Standard,Annual,2990,13-01-2024,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001732,CUST01732,Family,Annual,4990,31-08-2023,,Active,1,
SUB001733,CUST01733,Basic,Quarterly,402.3,14-11-2023,26-06-2024,Cancelled,1,Found Free Alternative
SUB001734,CUST01734,Premium,Monthly,649,13-10-2022,22-02-2023,Cancelled,1,
SUB001735,CUST01735,Standard,Monthly,299,14-09-2022,,Active,1,
SUB001736,CUST01736,Standard,Monthly,299,31-01-2022,,Active,1,
SUB001737,CUST01737,Basic,Quarterly,402.3,26-11-2023,31-12-2024,Cancelled,0,Found Free Alternative
SUB001738,CUST01738,Basic,Quarterly,402.3,27-11-2023,,Active,1,
SUB001739,CUST01739,Basic,Monthly,149,01-10-2023,,Active,1,
SUB001740,CUST01740,Basic,Monthly,149,25-02-2024,,Active,0,
SUB001741,CUST01741,Standard,Monthly,299,09-11-2023,,Active,0,
SUB001742,CUST01742,Basic,Monthly,149,10-07-2023,,Active,1,
SUB001743,CUST01743,Basic,Monthly,149,22-02-2024,,Active,1,
SUB001744,CUST01744,Standard,Monthly,299,06-04-2023,,Paused,0,
SUB001745,CUST01745,Premium,Annual,6490,06-02-2022,,Active,1,
SUB001746,CUST01746,Basic,Monthly,149,24-06-2024,,Paused,0,
SUB001747,CUST01747,Standard,Monthly,299,16-11-2022,03-02-2023,Cancelled,1,Poor Streaming Quality
SUB001748,CUST01748,Basic,Annual,1490,23-11-2023,31-12-2024,Cancelled,0,
SUB001749,CUST01749,Basic,Quarterly,402.3,09-08-2023,,Active,0,
SUB001750,CUST01750,Basic,Monthly,149,03-06-2023,,Active,0,
SUB001751,CUST01751,Standard,Quarterly,807.3,29-08-2023,,Active,1,
SUB001752,CUST01752,Standard,Quarterly,807.3,24-02-2024,,Active,1,
SUB001753,CUST01753,Premium,Annual,6490,28-08-2023,,Paused,1,
SUB001754,CUST01754,Standard,Monthly,299,08-04-2024,,Active,1,
SUB001755,CUST01755,Premium,Quarterly,1752.3,25-01-2023,12-06-2024,Cancelled,0,Switching to Competitor
SUB001756,CUST01756,Premium,Monthly,649,26-02-2023,,Active,1,
SUB001757,CUST01757,Standard,Monthly,299,11-09-2022,,Active,1,
SUB001758,CUST01758,Basic,Quarterly,402.3,06-12-2023,15-08-2024,Cancelled,1,Poor Streaming Quality
SUB001759,CUST01759,Standard,Annual,2990,23-06-2022,,Active,0,
SUB001760,CUST01760,Family,Monthly,499,17-04-2023,,Paused,0,
SUB001761,CUST01761,Basic,Monthly,149,08-03-2023,,Active,1,
SUB001762,CUST01762,Family,Monthly,499,26-08-2023,04-01-2024,Cancelled,1,Too Expensive
SUB001763,CUST01763,Standard,Annual,2990,04-02-2023,,Active,1,
SUB001764,CUST01764,Standard,Annual,2990,13-04-2022,,Active,1,
SUB001765,CUST01765,Basic,Monthly,149,10-04-2024,,Active,0,
SUB001766,CUST01766,Standard,Monthly,299,03-11-2022,,Paused,0,
SUB001767,CUST01767,Standard,Annual,2990,13-10-2023,31-12-2024,Cancelled,0,Switching to Competitor
SUB001768,CUST01768,Basic,Annual,1490,29-09-2022,31-12-2024,Cancelled,0,Content Not Relevant
SUB001769,CUST01769,Standard,Quarterly,807.3,03-04-2024,31-12-2024,Cancelled,0,
SUB001770,CUST01770,Family,Monthly,499,05-01-2024,,Paused,1,
SUB001771,CUST01771,Standard,Monthly,299,07-10-2022,25-03-2023,Cancelled,1,
SUB001772,CUST01772,Standard,Monthly,299,14-03-2023,,Active,1,
SUB001773,CUST01773,Family,Quarterly,1347.3,01-06-2023,17-11-2023,Cancelled,0,Content Not Relevant
SUB001774,CUST01774,Premium,Annual,6490,17-11-2022,,Paused,0,
SUB001775,CUST01775,Standard,Quarterly,807.3,02-10-2023,,Paused,0,
SUB001776,CUST01776,Standard,Monthly,299,04-07-2022,,Active,1,
SUB001777,CUST01777,Standard,Monthly,299,27-05-2023,,Active,0,
SUB001778,CUST01778,Standard,Annual,2990,08-04-2024,,Paused,0,
SUB001779,CUST01779,Basic,Annual,1490,19-06-2023,,Active,1,
SUB001780,CUST01780,Standard,Monthly,299,04-09-2022,,Active,1,
SUB001781,CUST01781,Standard,Annual,2990,23-11-2022,31-12-2024,Cancelled,0,Too Expensive
SUB001782,CUST01782,Basic,Monthly,149,23-04-2024,08-10-2024,Cancelled,1,Found Free Alternative
SUB001783,CUST01783,Premium,Quarterly,1752.3,30-08-2022,17-05-2024,Cancelled,1,
SUB001784,CUST01784,Standard,Monthly,299,16-07-2022,11-03-2023,Cancelled,0,Temporary Pause
SUB001785,CUST01785,Basic,Monthly,149,13-05-2023,,Active,0,
SUB001786,CUST01786,Standard,Annual,2990,26-07-2022,,Paused,1,
SUB001787,CUST01787,Premium,Monthly,649,22-09-2022,,Active,1,
SUB001788,CUST01788,Standard,Quarterly,807.3,10-01-2024,31-12-2024,Cancelled,1,Found Free Alternative
SUB001789,CUST01789,Premium,Quarterly,1752.3,18-11-2022,02-02-2024,Cancelled,1,Switching to Competitor
SUB001790,CUST01790,Family,Monthly,499,08-01-2023,,Active,0,
SUB001791,CUST01791,Basic,Annual,1490,30-08-2022,,Active,1,
SUB001792,CUST01792,Basic,Annual,1490,04-05-2022,31-12-2024,Cancelled,1,Found Free Alternative
SUB001793,CUST01793,Basic,Annual,1490,24-05-2023,,Active,1,
SUB001794,CUST01794,Family,Annual,4990,02-03-2024,31-12-2024,Cancelled,1,
SUB001795,CUST01795,Premium,Quarterly,1752.3,05-04-2024,,Active,1,
SUB001796,CUST01796,Basic,Annual,1490,20-04-2022,,Active,1,
SUB001797,CUST01797,Family,Annual,4990,23-02-2023,,Active,1,
SUB001798,CUST01798,Standard,Annual,2990,01-07-2023,31-12-2024,Cancelled,1,Too Expensive
SUB001799,CUST01799,Basic,Quarterly,402.3,10-03-2023,17-04-2024,Cancelled,1,Found Free Alternative
SUB001800,CUST01800,Basic,Monthly,149,07-01-2023,30-04-2023,Cancelled,1,Content Not Relevant
SUB001801,CUST01801,Basic,Monthly,149,23-10-2023,,Active,1,
SUB001802,CUST01802,Standard,Annual,2990,09-12-2023,31-12-2024,Cancelled,1,Found Free Alternative
SUB001803,CUST01803,Basic,Annual,1490,29-01-2023,31-12-2024,Cancelled,0,Content Not Relevant
SUB001804,CUST01804,Basic,Monthly,149,02-07-2023,30-10-2023,Cancelled,1,
SUB001805,CUST01805,Standard,Annual,2990,07-02-2023,,Active,0,
SUB001806,CUST01806,Standard,Quarterly,807.3,01-11-2022,,Active,1,
SUB001807,CUST01807,Basic,Quarterly,402.3,19-06-2024,31-12-2024,Cancelled,0,Found Free Alternative
SUB001808,CUST01808,Standard,Monthly,299,06-06-2024,,Paused,1,
SUB001809,CUST01809,Basic,Quarterly,402.3,11-05-2024,,Paused,1,
SUB001810,CUST01810,Standard,Quarterly,807.3,17-12-2023,03-09-2024,Cancelled,1,
SUB001811,CUST01811,Premium,Annual,6490,07-03-2023,31-12-2024,Cancelled,0,Found Free Alternative
SUB001812,CUST01812,Premium,Quarterly,1752.3,10-04-2023,,Active,0,
SUB001813,CUST01813,Premium,Quarterly,1752.3,08-10-2023,16-05-2024,Cancelled,1,Content Not Relevant
SUB001814,CUST01814,Family,Annual,4990,24-07-2022,,Active,1,
SUB001815,CUST01815,Basic,Monthly,149,26-03-2022,,Active,1,
SUB001816,CUST01816,Premium,Quarterly,1752.3,01-01-2024,,Active,1,
SUB001817,CUST01817,Family,Monthly,499,22-03-2024,,Active,1,
SUB001818,CUST01818,Premium,Monthly,649,24-09-2022,14-01-2023,Cancelled,1,
SUB001819,CUST01819,Basic,Monthly,149,23-07-2022,,Paused,0,
SUB001820,CUST01820,Premium,Annual,6490,07-02-2023,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001821,CUST01821,Standard,Annual,2990,24-01-2022,,Paused,1,
SUB001822,CUST01822,Standard,Annual,2990,02-04-2022,,Active,1,
SUB001823,CUST01823,Standard,Annual,2990,20-02-2022,,Active,0,
SUB001824,CUST01824,Standard,Annual,2990,24-09-2022,31-12-2024,Cancelled,0,Switching to Competitor
SUB001825,CUST01825,Family,Quarterly,1347.3,04-08-2023,12-01-2024,Cancelled,0,Technical Issues
SUB001826,CUST01826,Premium,Monthly,649,22-03-2023,,Active,0,
SUB001827,CUST01827,Basic,Monthly,149,01-01-2024,04-07-2024,Cancelled,1,Too Expensive
SUB001828,CUST01828,Standard,Annual,2990,04-02-2024,31-12-2024,Cancelled,0,Too Expensive
SUB001829,CUST01829,Premium,Annual,6490,26-05-2024,31-12-2024,Cancelled,1,Switching to Competitor
SUB001830,CUST01830,Basic,Annual,1490,15-01-2024,,Active,0,
SUB001831,CUST01831,Basic,Quarterly,402.3,22-03-2024,,Active,0,
SUB001832,CUST01832,Standard,Monthly,299,30-08-2022,,Paused,1,
SUB001833,CUST01833,Standard,Annual,2990,20-08-2023,,Active,1,
SUB001834,CUST01834,Basic,Monthly,149,26-04-2023,,Active,1,
SUB001835,CUST01835,Basic,Monthly,149,05-12-2023,,Paused,1,
SUB001836,CUST01836,Premium,Annual,6490,24-01-2024,31-12-2024,Cancelled,1,Too Expensive
SUB001837,CUST01837,Standard,Monthly,299,25-07-2023,,Active,0,
SUB001838,CUST01838,Standard,Monthly,299,28-04-2023,,Active,1,
SUB001839,CUST01839,Standard,Annual,2990,28-12-2023,,Active,1,
SUB001840,CUST01840,Standard,Monthly,299,27-09-2023,20-03-2024,Cancelled,0,Technical Issues
SUB001841,CUST01841,Premium,Monthly,649,16-05-2022,,Paused,1,
SUB001842,CUST01842,Standard,Annual,2990,24-09-2022,31-12-2024,Cancelled,1,Switching to Competitor
SUB001843,CUST01843,Basic,Monthly,149,17-06-2024,18-10-2024,Cancelled,0,Technical Issues
SUB001844,CUST01844,Premium,Annual,6490,29-12-2023,31-12-2024,Cancelled,1,Temporary Pause
SUB001845,CUST01845,Standard,Quarterly,807.3,30-04-2022,,Paused,0,
SUB001846,CUST01846,Premium,Quarterly,1752.3,11-06-2024,31-12-2024,Cancelled,1,Technical Issues
SUB001847,CUST01847,Family,Annual,4990,16-06-2024,31-12-2024,Cancelled,0,
SUB001848,CUST01848,Standard,Annual,2990,17-11-2022,31-12-2024,Cancelled,0,
SUB001849,CUST01849,Basic,Annual,1490,22-02-2024,31-12-2024,Cancelled,1,Too Expensive
SUB001850,CUST01850,Standard,Annual,2990,24-02-2022,,Paused,0,
SUB001851,CUST01851,Family,Annual,4990,07-07-2022,31-12-2024,Cancelled,0,Found Free Alternative
SUB001852,CUST01852,Basic,Annual,1490,24-12-2023,,Active,1,
SUB001853,CUST01853,Basic,Annual,1490,11-02-2022,,Active,1,
SUB001854,CUST01854,Premium,Quarterly,1752.3,12-05-2023,,Active,0,
SUB001855,CUST01855,Basic,Monthly,149,07-05-2022,,Active,0,
SUB001856,CUST01856,Standard,Annual,2990,04-07-2022,,Paused,1,
SUB001857,CUST01857,Standard,Annual,2990,11-11-2023,,Active,0,
SUB001858,CUST01858,Standard,Monthly,299,23-06-2023,06-12-2023,Cancelled,1,Too Expensive
SUB001859,CUST01859,Premium,Monthly,649,10-09-2022,20-12-2022,Cancelled,1,Technical Issues
SUB001860,CUST01860,Family,Annual,4990,19-10-2022,31-12-2024,Cancelled,0,Found Free Alternative
SUB001861,CUST01861,Basic,Monthly,149,19-04-2022,29-06-2022,Cancelled,1,Content Not Relevant
SUB001862,CUST01862,Basic,Monthly,149,17-04-2023,,Active,0,
SUB001863,CUST01863,Family,Annual,4990,01-09-2023,07-12-2024,Cancelled,1,Temporary Pause
SUB001864,CUST01864,Basic,Quarterly,402.3,03-11-2023,,Active,1,
SUB001865,CUST01865,Standard,Monthly,299,13-05-2022,,Paused,1,
SUB001866,CUST01866,Basic,Annual,1490,27-11-2022,,Active,0,
SUB001867,CUST01867,Family,Monthly,499,26-01-2023,,Active,0,
SUB001868,CUST01868,Basic,Monthly,149,03-09-2022,27-03-2023,Cancelled,0,
SUB001869,CUST01869,Standard,Annual,2990,16-06-2022,29-09-2024,Cancelled,0,Content Not Relevant
SUB001870,CUST01870,Basic,Quarterly,402.3,04-05-2022,,Active,1,
SUB001871,CUST01871,Basic,Annual,1490,03-12-2023,,Paused,1,
SUB001872,CUST01872,Premium,Annual,6490,02-05-2024,,Paused,1,
SUB001873,CUST01873,Basic,Annual,1490,02-04-2023,,Active,1,
SUB001874,CUST01874,Basic,Monthly,149,07-09-2023,,Active,1,
SUB001875,CUST01875,Standard,Annual,2990,21-09-2023,31-12-2024,Cancelled,0,Content Not Relevant
SUB001876,CUST01876,Basic,Quarterly,402.3,06-04-2022,05-10-2022,Cancelled,1,Too Expensive
SUB001877,CUST01877,Premium,Annual,6490,24-11-2023,,Active,1,
SUB001878,CUST01878,Premium,Annual,6490,07-10-2023,,Active,1,
SUB001879,CUST01879,Standard,Quarterly,807.3,25-04-2023,31-12-2024,Cancelled,1,Found Free Alternative
SUB001880,CUST01880,Family,Quarterly,1347.3,02-06-2022,,Active,0,
SUB001881,CUST01881,Premium,Monthly,649,14-03-2023,,Active,0,
SUB001882,CUST01882,Standard,Annual,2990,20-03-2022,31-12-2024,Cancelled,1,Too Expensive
SUB001883,CUST01883,Premium,Monthly,649,12-03-2023,,Active,1,
SUB001884,CUST01884,Basic,Quarterly,402.3,12-04-2024,,Active,0,
SUB001885,CUST01885,Standard,Quarterly,807.3,25-03-2022,,Active,1,
SUB001886,CUST01886,Premium,Quarterly,1752.3,03-07-2022,,Active,1,
SUB001887,CUST01887,Basic,Quarterly,402.3,03-03-2023,,Paused,1,
SUB001888,CUST01888,Standard,Monthly,299,15-02-2024,,Paused,1,
SUB001889,CUST01889,Basic,Annual,1490,16-12-2022,,Paused,0,
SUB001890,CUST01890,Premium,Monthly,649,04-02-2024,,Active,1,
SUB001891,CUST01891,Basic,Monthly,149,21-03-2023,,Active,1,
SUB001892,CUST01892,Standard,Monthly,299,30-04-2022,,Active,1,
SUB001893,CUST01893,Premium,Quarterly,1752.3,17-04-2023,14-09-2023,Cancelled,1,Too Expensive
SUB001894,CUST01894,Standard,Quarterly,807.3,07-11-2022,,Paused,1,
SUB001895,CUST01895,Standard,Quarterly,807.3,03-04-2024,,Active,1,
SUB001896,CUST01896,Standard,Quarterly,807.3,15-01-2022,,Paused,1,
SUB001897,CUST01897,Family,Quarterly,1347.3,29-05-2024,,Active,1,
SUB001898,CUST01898,Premium,Quarterly,1752.3,28-10-2023,,Active,1,
SUB001899,CUST01899,Basic,Monthly,149,15-07-2022,,Active,1,
SUB001900,CUST01900,Basic,Annual,1490,01-05-2023,,Active,1,
SUB001901,CUST01901,Standard,Quarterly,807.3,06-06-2022,,Active,1,
