view_id,customer_id,subscription_id,watch_date,genre,platform,duration_mins,content_type,completed
VIEW0005652,CUST00199,SUB000199,23-09-2023,Documentary,Mobile,33,Documentary,0
VIEW0005653,CUST00199,SUB000199,27-06-2023,Romance,Web,105,Documentary,1
VIEW0005654,CUST00199,SUB000199,04-02-2023,Drama,Web,175,Series,1
VIEW0005655,CUST00199,SUB000199,31-08-2023,Documentary,Web,22,Documentary,1
VIEW0005656,CUST00199,SUB000199,16-11-2022,Horror,Web,31,Short,1
VIEW0005657,CUST00199,SUB000199,20-09-2024,Documentary,Web,143,Movie,0
VIEW0005658,CUST00199,SUB000199,28-10-2023,Sci-Fi,Tablet,149,Short,1
VIEW0005659,CUST00199,SUB000199,06-11-2023,Documentary,Mobile,132,Short,1
VIEW0005660,CUST00199,SUB000199,05-12-2023,Drama,Smart TV,45,Series,1
VIEW0005661,CUST00199,SUB000199,16-01-2024,Comedy,Tablet,61,Movie,1
VIEW0005662,CUST00199,SUB000199,27-03-2023,Comedy,Mobile,121,Movie,1
VIEW0005663,CUST00199,SUB000199,15-05-2023,Romance,Web,6,Series,1
VIEW0005664,CUST00199,SUB000199,13-06-2023,Romance,Tablet,15,Documentary,1
VIEW0005665,CUST00199,SUB000199,23-09-2024,Sci-Fi,Mobile,155,Short,0
VIEW0005666,CUST00199,SUB000199,13-01-2023,Comedy,Mobile,14,Series,1
VIEW0005667,CUST00199,SUB000199,10-09-2023,Sci-Fi,Web,146,Series,1
VIEW0005668,CUST00199,SUB000199,13-11-2023,Drama,Smart TV,66,Movie,0
VIEW0005669,CUST00199,SUB000199,17-05-2023,Action,Web,46,Series,1
VIEW0005670,CUST00199,SUB000199,25-12-2024,Documentary,Tablet,83,Short,1
VIEW0005671,CUST00199,SUB000199,21-07-2024,Drama,Web,6,Series,1
VIEW0005672,CUST00199,SUB000199,10-09-2024,Documentary,Mobile,129,Movie,1
VIEW0005673,CUST00199,SUB000199,31-10-2023,Romance,Mobile,128,Movie,0
VIEW0005674,CUST00199,SUB000199,23-07-2024,Thriller,Mobile,163,Documentary,1
VIEW0005675,CUST00199,SUB000199,22-12-2022,Documentary,Tablet,12,Movie,1
VIEW0005676,CUST00199,SUB000199,16-09-2024,Action,Mobile,83,Series,0
VIEW0005677,CUST00199,SUB000199,29-10-2023,Comedy,Tablet,154,Movie,1
VIEW0005678,CUST00199,SUB000199,13-02-2023,Thriller,Web,179,Documentary,1
VIEW0005679,CUST00199,SUB000199,30-08-2023,Thriller,Mobile,117,Series,1
VIEW0005680,CUST00200,SUB000200,22-02-2024,Thriller,Mobile,36,Movie,0
VIEW0005681,CUST00200,SUB000200,01-04-2024,Documentary,Mobile,51,Short,1
VIEW0005682,CUST00200,SUB000200,27-05-2024,Horror,Web,98,Documentary,1
VIEW0005683,CUST00200,SUB000200,09-10-2024,Thriller,Mobile,51,Series,1
VIEW0005684,CUST00200,SUB000200,02-09-2024,Comedy,Tablet,171,Short,1
VIEW0005685,CUST00200,SUB000200,12-10-2024,Horror,Smart TV,129,Movie,0
VIEW0005686,CUST00200,SUB000200,10-05-2024,Romance,Tablet,76,Documentary,0
VIEW0005687,CUST00200,SUB000200,11-03-2024,Thriller,Tablet,106,Movie,1
VIEW0005688,CUST00200,SUB000200,28-08-2024,Romance,Web,72,Series,1
VIEW0005689,CUST00200,SUB000200,27-08-2024,Action,Smart TV,141,Movie,1
VIEW0005690,CUST00200,SUB000200,03-12-2024,Comedy,Web,32,Series,1
VIEW0005691,CUST00200,SUB000200,30-08-2024,Horror,Web,85,Movie,1
VIEW0005692,CUST00200,SUB000200,20-12-2023,Romance,Web,99,Documentary,1
VIEW0005693,CUST00200,SUB000200,20-05-2024,Romance,Web,21,Series,1
VIEW0005694,CUST00200,SUB000200,12-12-2024,Horror,Mobile,155,Movie,1
VIEW0005695,CUST00200,SUB000200,12-10-2024,Thriller,Tablet,149,Movie,1
VIEW0005696,CUST00200,SUB000200,06-12-2024,Comedy,Tablet,10,Movie,0
VIEW0005697,CUST00200,SUB000200,20-08-2024,Horror,Web,90,Documentary,1
VIEW0005698,CUST00200,SUB000200,11-02-2024,Romance,Web,103,Movie,0
VIEW0005699,CUST00200,SUB000200,11-05-2024,Comedy,Smart TV,21,Short,0
VIEW0005700,CUST00200,SUB000200,04-09-2024,Horror,Tablet,91,Documentary,0
VIEW0005701,CUST00200,SUB000200,29-11-2024,Thriller,Tablet,57,Series,1
VIEW0005702,CUST00200,SUB000200,30-01-2024,Thriller,Web,66,Series,0
VIEW0005703,CUST00200,SUB000200,19-05-2024,Horror,Tablet,12,Series,1
VIEW0005704,CUST00200,SUB000200,20-04-2024,Comedy,Web,20,Movie,1
VIEW0005705,CUST00200,SUB000200,14-06-2024,Action,Tablet,132,Short,0
VIEW0005706,CUST00200,SUB000200,12-03-2024,Action,Mobile,139,Documentary,1
VIEW0005707,CUST00200,SUB000200,18-04-2024,Comedy,Mobile,83,Short,0
VIEW0005708,CUST00200,SUB000200,10-07-2024,Sci-Fi,Smart TV,77,Documentary,0
VIEW0005709,CUST00201,SUB000201,24-06-2024,Sci-Fi,Web,47,Documentary,1
VIEW0005710,CUST00201,SUB000201,18-07-2023,Romance,Web,139,Movie,1
VIEW0005711,CUST00201,SUB000201,20-08-2023,Comedy,Mobile,76,Short,1
VIEW0005712,CUST00201,SUB000201,24-07-2024,Horror,Smart TV,75,Short,1
VIEW0005713,CUST00201,SUB000201,01-09-2024,Comedy,Mobile,5,Movie,1
VIEW0005714,CUST00201,SUB000201,08-06-2023,Action,Smart TV,96,Short,1
VIEW0005715,CUST00201,SUB000201,24-10-2023,Sci-Fi,Web,59,Movie,1
VIEW0005716,CUST00201,SUB000201,22-11-2024,Thriller,Web,41,Short,1
VIEW0005717,CUST00201,SUB000201,04-12-2024,Romance,Tablet,58,Documentary,1
VIEW0005718,CUST00202,SUB000202,15-07-2024,Horror,Mobile,24,Movie,1
VIEW0005719,CUST00202,SUB000202,04-12-2024,Romance,Smart TV,7,Short,1
VIEW0005720,CUST00202,SUB000202,05-12-2024,Drama,Smart TV,125,Short,1
VIEW0005721,CUST00202,SUB000202,15-07-2024,Sci-Fi,Tablet,52,Movie,0
VIEW0005722,CUST00202,SUB000202,30-10-2024,Romance,Mobile,44,Documentary,0
VIEW0005723,CUST00202,SUB000202,09-10-2024,Documentary,Tablet,85,Short,1
VIEW0005724,CUST00202,SUB000202,10-11-2024,Sci-Fi,Web,134,Movie,1
VIEW0005725,CUST00202,SUB000202,19-08-2024,Thriller,Smart TV,59,Series,1
VIEW0005726,CUST00202,SUB000202,23-09-2024,Comedy,Tablet,109,Movie,1
VIEW0005727,CUST00202,SUB000202,02-07-2024,Sci-Fi,Mobile,17,Series,0
VIEW0005728,CUST00202,SUB000202,04-12-2024,Action,Tablet,119,Documentary,1
VIEW0005729,CUST00202,SUB000202,14-11-2024,Comedy,Mobile,169,Documentary,0
VIEW0005730,CUST00202,SUB000202,05-08-2024,Documentary,Web,100,Documentary,1
VIEW0005731,CUST00202,SUB000202,13-09-2024,Comedy,Mobile,91,Documentary,0
VIEW0005732,CUST00202,SUB000202,26-07-2024,Sci-Fi,Mobile,54,Movie,0
VIEW0005733,CUST00202,SUB000202,21-07-2024,Thriller,Tablet,26,Series,0
VIEW0005734,CUST00202,SUB000202,29-08-2024,Documentary,Mobile,16,Movie,1
VIEW0005735,CUST00202,SUB000202,01-11-2024,Thriller,Tablet,62,Documentary,0
VIEW0005736,CUST00202,SUB000202,27-11-2024,Thriller,Smart TV,144,Short,1
VIEW0005737,CUST00202,SUB000202,19-12-2024,Drama,Smart TV,66,Documentary,1
VIEW0005738,CUST00202,SUB000202,23-09-2024,Romance,Smart TV,32,Series,1
VIEW0005739,CUST00202,SUB000202,06-11-2024,Comedy,Smart TV,13,Series,1
VIEW0005740,CUST00202,SUB000202,07-09-2024,Romance,Mobile,110,Movie,1
VIEW0005741,CUST00202,SUB000202,21-10-2024,Thriller,Tablet,16,Series,0
VIEW0005742,CUST00202,SUB000202,18-08-2024,Horror,Tablet,111,Documentary,1
VIEW0005743,CUST00202,SUB000202,12-08-2024,Comedy,Web,122,Series,0
VIEW0005744,CUST00202,SUB000202,03-08-2024,Comedy,Mobile,58,Movie,1
VIEW0005745,CUST00202,SUB000202,02-10-2024,Action,Smart TV,126,Movie,1
VIEW0005746,CUST00202,SUB000202,15-10-2024,Horror,Mobile,125,Movie,1
VIEW0005747,CUST00202,SUB000202,03-12-2024,Action,Tablet,146,Movie,1
VIEW0005748,CUST00202,SUB000202,16-12-2024,Drama,Tablet,11,Short,0
VIEW0005749,CUST00202,SUB000202,25-11-2024,Action,Mobile,148,Series,1
VIEW0005750,CUST00202,SUB000202,23-09-2024,Action,Mobile,63,Movie,1
VIEW0005751,CUST00202,SUB000202,04-10-2024,Thriller,Smart TV,57,Short,1
VIEW0005752,CUST00202,SUB000202,24-07-2024,Drama,Web,85,Movie,1
VIEW0005753,CUST00202,SUB000202,27-11-2024,Sci-Fi,Web,131,Short,1
VIEW0005754,CUST00202,SUB000202,16-11-2024,Drama,Tablet,43,Movie,1
VIEW0005755,CUST00202,SUB000202,18-10-2024,Thriller,Tablet,28,Short,1
VIEW0005756,CUST00202,SUB000202,22-07-2024,Romance,Mobile,108,Series,1
VIEW0005757,CUST00202,SUB000202,02-11-2024,Drama,Mobile,41,Series,1
VIEW0005758,CUST00202,SUB000202,23-07-2024,Documentary,Web,91,Short,1
VIEW0005759,CUST00202,SUB000202,07-08-2024,Romance,Smart TV,159,Series,1
VIEW0005760,CUST00202,SUB000202,06-10-2024,Thriller,Mobile,56,Movie,1
VIEW0005761,CUST00202,SUB000202,14-11-2024,Sci-Fi,Smart TV,115,Movie,1
VIEW0005762,CUST00202,SUB000202,25-11-2024,Drama,Tablet,106,Short,1
VIEW0005763,CUST00202,SUB000202,15-12-2024,Romance,Mobile,120,Documentary,1
VIEW0005764,CUST00202,SUB000202,01-10-2024,Comedy,Web,30,Documentary,1
VIEW0005765,CUST00202,SUB000202,12-11-2024,Horror,Smart TV,122,Movie,1
VIEW0005766,CUST00202,SUB000202,16-10-2024,Action,Mobile,115,Movie,1
VIEW0005767,CUST00202,SUB000202,28-10-2024,Romance,Web,110,Short,0
VIEW0005768,CUST00202,SUB000202,04-10-2024,Action,Smart TV,78,Documentary,1
VIEW0005769,CUST00202,SUB000202,23-09-2024,Romance,Mobile,88,Series,1
VIEW0005770,CUST00202,SUB000202,17-09-2024,Thriller,Tablet,66,Documentary,1
VIEW0005771,CUST00202,SUB000202,10-08-2024,Sci-Fi,Web,157,Series,0
VIEW0005772,CUST00202,SUB000202,20-11-2024,Drama,Smart TV,116,Documentary,0
VIEW0005773,CUST00204,SUB000204,03-10-2023,Comedy,Tablet,129,Series,0
VIEW0005774,CUST00204,SUB000204,02-09-2023,Horror,Smart TV,175,Series,0
VIEW0005775,CUST00204,SUB000204,21-05-2024,Thriller,Tablet,69,Movie,0
VIEW0005776,CUST00204,SUB000204,13-11-2023,Sci-Fi,Smart TV,49,Short,0
VIEW0005777,CUST00204,SUB000204,10-09-2023,Action,Web,166,Short,1
VIEW0005778,CUST00204,SUB000204,20-12-2024,Comedy,Smart TV,77,Short,1
VIEW0005779,CUST00204,SUB000204,21-03-2024,Thriller,Web,87,Movie,1
VIEW0005780,CUST00204,SUB000204,15-03-2024,Action,Tablet,127,Series,0
VIEW0005781,CUST00204,SUB000204,31-03-2024,Horror,Tablet,54,Documentary,0
VIEW0005782,CUST00204,SUB000204,24-05-2024,Horror,Tablet,120,Movie,0
VIEW0005783,CUST00204,SUB000204,05-12-2024,Documentary,Mobile,54,Series,1
VIEW0005784,CUST00204,SUB000204,30-06-2024,Comedy,Web,52,Documentary,1
VIEW0005785,CUST00204,SUB000204,25-10-2024,Documentary,Web,46,Documentary,0
VIEW0005786,CUST00204,SUB000204,17-03-2024,Documentary,Web,62,Series,1
VIEW0005787,CUST00204,SUB000204,01-11-2024,Comedy,Mobile,123,Short,0
VIEW0005788,CUST00204,SUB000204,03-09-2024,Horror,Mobile,147,Movie,0
VIEW0005789,CUST00204,SUB000204,22-02-2024,Sci-Fi,Tablet,119,Short,1
VIEW0005790,CUST00204,SUB000204,07-04-2024,Horror,Tablet,30,Movie,1
VIEW0005791,CUST00204,SUB000204,25-03-2024,Comedy,Mobile,11,Series,0
VIEW0005792,CUST00204,SUB000204,18-12-2024,Action,Web,79,Short,1
VIEW0005793,CUST00204,SUB000204,09-12-2024,Action,Smart TV,164,Documentary,0
VIEW0005794,CUST00204,SUB000204,29-04-2024,Action,Web,116,Movie,1
VIEW0005795,CUST00204,SUB000204,10-10-2024,Comedy,Web,47,Documentary,0
VIEW0005796,CUST00204,SUB000204,21-09-2023,Action,Web,108,Movie,1
VIEW0005797,CUST00204,SUB000204,04-04-2024,Sci-Fi,Web,81,Series,1
VIEW0005798,CUST00204,SUB000204,08-07-2024,Sci-Fi,Mobile,104,Short,1
VIEW0005799,CUST00204,SUB000204,06-09-2023,Action,Mobile,99,Short,1
VIEW0005800,CUST00204,SUB000204,15-03-2024,Horror,Mobile,126,Series,0
VIEW0005801,CUST00204,SUB000204,04-12-2024,Horror,Smart TV,136,Series,1
VIEW0005802,CUST00204,SUB000204,21-06-2024,Thriller,Tablet,112,Short,0
VIEW0005803,CUST00204,SUB000204,11-10-2023,Horror,Smart TV,9,Documentary,0
VIEW0005804,CUST00204,SUB000204,16-12-2024,Horror,Smart TV,105,Documentary,1
VIEW0005805,CUST00204,SUB000204,26-05-2024,Sci-Fi,Tablet,99,Movie,1
VIEW0005806,CUST00204,SUB000204,09-10-2023,Romance,Smart TV,48,Series,1
VIEW0005807,CUST00204,SUB000204,29-09-2023,Romance,Mobile,170,Movie,0
VIEW0005808,CUST00204,SUB000204,30-09-2024,Action,Smart TV,59,Movie,1
VIEW0005809,CUST00204,SUB000204,15-09-2023,Action,Smart TV,79,Short,1
VIEW0005810,CUST00204,SUB000204,12-11-2024,Drama,Tablet,113,Series,1
VIEW0005811,CUST00204,SUB000204,23-09-2023,Thriller,Tablet,167,Movie,1
VIEW0005812,CUST00204,SUB000204,30-09-2024,Horror,Smart TV,136,Documentary,0
VIEW0005813,CUST00204,SUB000204,11-05-2024,Comedy,Web,62,Documentary,0
VIEW0005814,CUST00204,SUB000204,05-11-2023,Action,Tablet,56,Movie,1
VIEW0005815,CUST00204,SUB000204,12-10-2024,Horror,Tablet,164,Documentary,1
VIEW0005816,CUST00204,SUB000204,25-06-2024,Action,Mobile,101,Short,1
VIEW0005817,CUST00204,SUB000204,04-08-2024,Romance,Web,137,Series,1
VIEW0005818,CUST00204,SUB000204,23-06-2024,Horror,Web,155,Movie,1
VIEW0005819,CUST00204,SUB000204,11-11-2024,Thriller,Tablet,9,Short,1
VIEW0005820,CUST00204,SUB000204,25-04-2024,Horror,Web,120,Series,1
VIEW0005821,CUST00204,SUB000204,07-01-2024,Horror,Tablet,151,Movie,1
VIEW0005822,CUST00205,SUB000205,30-07-2024,Sci-Fi,Smart TV,41,Short,0
VIEW0005823,CUST00205,SUB000205,03-08-2024,Sci-Fi,Web,138,Short,0
VIEW0005824,CUST00205,SUB000205,21-06-2024,Thriller,Tablet,107,Short,0
VIEW0005825,CUST00205,SUB000205,23-10-2024,Sci-Fi,Web,70,Movie,0
VIEW0005826,CUST00205,SUB000205,16-06-2024,Romance,Mobile,95,Short,0
VIEW0005827,CUST00205,SUB000205,07-06-2024,Thriller,Tablet,107,Movie,1
VIEW0005828,CUST00205,SUB000205,27-08-2024,Thriller,Tablet,136,Series,0
VIEW0005829,CUST00205,SUB000205,13-04-2024,Sci-Fi,Smart TV,9,Documentary,0
VIEW0005830,CUST00205,SUB000205,12-04-2024,Horror,Web,121,Short,1
VIEW0005831,CUST00205,SUB000205,27-10-2024,Romance,Web,151,Movie,1
VIEW0005832,CUST00205,SUB000205,22-10-2024,Sci-Fi,Smart TV,44,Short,1
VIEW0005833,CUST00205,SUB000205,15-07-2024,Horror,Tablet,46,Documentary,0
VIEW0005834,CUST00205,SUB000205,04-09-2024,Drama,Mobile,50,Series,0
VIEW0005835,CUST00205,SUB000205,27-02-2024,Sci-Fi,Mobile,137,Series,1
VIEW0005836,CUST00205,SUB000205,30-07-2024,Action,Smart TV,47,Short,0
VIEW0005837,CUST00205,SUB000205,21-08-2024,Thriller,Tablet,134,Series,1
VIEW0005838,CUST00205,SUB000205,23-04-2024,Drama,Mobile,57,Short,0
VIEW0005839,CUST00205,SUB000205,31-05-2024,Documentary,Smart TV,107,Series,0
VIEW0005840,CUST00205,SUB000205,30-11-2024,Sci-Fi,Tablet,143,Short,1
VIEW0005841,CUST00205,SUB000205,05-04-2024,Thriller,Smart TV,95,Documentary,0
VIEW0005842,CUST00205,SUB000205,24-07-2024,Comedy,Web,126,Documentary,0
VIEW0005843,CUST00205,SUB000205,22-05-2024,Thriller,Tablet,146,Movie,1
VIEW0005844,CUST00206,SUB000206,17-07-2023,Thriller,Smart TV,38,Movie,1
VIEW0005845,CUST00206,SUB000206,04-04-2023,Romance,Web,160,Documentary,1
VIEW0005846,CUST00206,SUB000206,03-04-2024,Romance,Smart TV,161,Movie,1
VIEW0005847,CUST00206,SUB000206,26-10-2022,Horror,Mobile,166,Series,1
VIEW0005848,CUST00206,SUB000206,30-10-2024,Comedy,Tablet,153,Series,1
VIEW0005849,CUST00206,SUB000206,20-09-2024,Romance,Smart TV,102,Documentary,1
VIEW0005850,CUST00206,SUB000206,06-09-2023,Comedy,Web,167,Short,1
VIEW0005851,CUST00206,SUB000206,20-07-2024,Horror,Smart TV,102,Short,1
VIEW0005852,CUST00206,SUB000206,05-08-2024,Action,Mobile,162,Series,0
VIEW0005853,CUST00206,SUB000206,13-08-2023,Romance,Mobile,83,Documentary,0
VIEW0005854,CUST00206,SUB000206,22-10-2024,Documentary,Smart TV,27,Short,1
VIEW0005855,CUST00206,SUB000206,12-10-2024,Sci-Fi,Tablet,103,Series,0
VIEW0005856,CUST00206,SUB000206,24-03-2024,Sci-Fi,Web,96,Series,1
VIEW0005857,CUST00206,SUB000206,11-04-2023,Drama,Tablet,128,Series,0
VIEW0005858,CUST00206,SUB000206,15-10-2022,Romance,Tablet,110,Documentary,0
VIEW0005859,CUST00207,SUB000207,29-06-2024,Thriller,Mobile,26,Series,0
VIEW0005860,CUST00207,SUB000207,24-06-2024,Romance,Smart TV,19,Series,0
VIEW0005861,CUST00207,SUB000207,15-06-2024,Action,Mobile,18,Series,0
VIEW0005862,CUST00207,SUB000207,01-02-2023,Action,Web,50,Short,1
VIEW0005863,CUST00207,SUB000207,08-12-2023,Action,Tablet,22,Documentary,1
VIEW0005864,CUST00207,SUB000207,11-08-2022,Thriller,Smart TV,172,Series,0
VIEW0005865,CUST00207,SUB000207,23-05-2022,Thriller,Web,110,Documentary,0
VIEW0005866,CUST00207,SUB000207,16-10-2023,Thriller,Web,135,Movie,1
VIEW0005867,CUST00207,SUB000207,05-06-2023,Drama,Web,103,Movie,1
VIEW0005868,CUST00207,SUB000207,06-01-2024,Comedy,Smart TV,152,Series,0
VIEW0005869,CUST00207,SUB000207,06-09-2022,Thriller,Web,89,Short,1
VIEW0005870,CUST00207,SUB000207,31-01-2024,Romance,Smart TV,83,Short,0
VIEW0005871,CUST00207,SUB000207,06-06-2023,Thriller,Smart TV,142,Series,1
VIEW0005872,CUST00207,SUB000207,16-12-2022,Drama,Mobile,55,Series,0
VIEW0005873,CUST00207,SUB000207,24-06-2023,Documentary,Tablet,158,Documentary,0
VIEW0005874,CUST00207,SUB000207,08-06-2023,Drama,Mobile,65,Movie,1
VIEW0005875,CUST00207,SUB000207,09-07-2024,Romance,Smart TV,81,Short,1
VIEW0005876,CUST00207,SUB000207,16-09-2024,Action,Smart TV,148,Documentary,0
VIEW0005877,CUST00207,SUB000207,29-12-2023,Action,Tablet,61,Documentary,1
VIEW0005878,CUST00207,SUB000207,14-05-2023,Drama,Smart TV,70,Movie,1
VIEW0005879,CUST00207,SUB000207,21-02-2023,Thriller,Tablet,164,Series,1
VIEW0005880,CUST00207,SUB000207,07-06-2022,Thriller,Mobile,20,Short,0
VIEW0005881,CUST00207,SUB000207,12-06-2024,Documentary,Mobile,115,Short,1
VIEW0005882,CUST00207,SUB000207,02-11-2023,Drama,Smart TV,104,Documentary,1
VIEW0005883,CUST00207,SUB000207,04-02-2023,Romance,Tablet,89,Documentary,0
VIEW0005884,CUST00207,SUB000207,30-08-2022,Drama,Tablet,89,Short,0
VIEW0005885,CUST00207,SUB000207,18-06-2024,Action,Tablet,86,Documentary,1
VIEW0005886,CUST00207,SUB000207,31-03-2024,Comedy,Web,80,Short,0
VIEW0005887,CUST00207,SUB000207,23-03-2023,Comedy,Tablet,131,Movie,1
VIEW0005888,CUST00207,SUB000207,17-04-2022,Sci-Fi,Tablet,114,Movie,0
VIEW0005889,CUST00207,SUB000207,04-02-2024,Action,Mobile,98,Short,1
VIEW0005890,CUST00207,SUB000207,19-10-2024,Thriller,Web,80,Movie,1
VIEW0005891,CUST00207,SUB000207,22-10-2022,Drama,Smart TV,17,Series,1
VIEW0005892,CUST00207,SUB000207,02-08-2023,Documentary,Tablet,175,Short,0
VIEW0005893,CUST00207,SUB000207,24-06-2024,Documentary,Smart TV,116,Documentary,1
VIEW0005894,CUST00207,SUB000207,02-05-2024,Horror,Mobile,7,Movie,1
VIEW0005895,CUST00207,SUB000207,08-06-2024,Comedy,Mobile,101,Documentary,1
VIEW0005896,CUST00207,SUB000207,20-06-2022,Documentary,Tablet,34,Series,1
VIEW0005897,CUST00207,SUB000207,17-12-2024,Action,Smart TV,77,Series,1
VIEW0005898,CUST00207,SUB000207,14-08-2024,Drama,Tablet,112,Movie,1
VIEW0005899,CUST00207,SUB000207,26-09-2022,Sci-Fi,Smart TV,54,Short,1
VIEW0005900,CUST00207,SUB000207,17-08-2023,Sci-Fi,Tablet,140,Series,1
VIEW0005901,CUST00207,SUB000207,25-07-2024,Comedy,Web,119,Documentary,0
VIEW0005902,CUST00207,SUB000207,08-12-2023,Thriller,Smart TV,139,Short,0
VIEW0005903,CUST00207,SUB000207,24-11-2022,Thriller,Web,54,Documentary,1
VIEW0005904,CUST00207,SUB000207,25-11-2024,Romance,Mobile,6,Movie,1
VIEW0005905,CUST00207,SUB000207,02-12-2024,Action,Web,147,Documentary,0
VIEW0005906,CUST00207,SUB000207,25-05-2023,Drama,Smart TV,123,Series,1
VIEW0005907,CUST00207,SUB000207,07-10-2022,Comedy,Mobile,176,Documentary,0
VIEW0005908,CUST00207,SUB000207,19-02-2024,Thriller,Web,151,Short,0
VIEW0005909,CUST00207,SUB000207,21-11-2022,Romance,Mobile,6,Series,0
VIEW0005910,CUST00207,SUB000207,07-05-2024,Romance,Smart TV,94,Short,1
VIEW0005911,CUST00207,SUB000207,22-07-2022,Romance,Smart TV,57,Movie,0
VIEW0005912,CUST00207,SUB000207,28-06-2024,Documentary,Web,18,Movie,1
VIEW0005913,CUST00207,SUB000207,19-08-2022,Action,Mobile,176,Documentary,1
VIEW0005914,CUST00207,SUB000207,08-12-2022,Documentary,Tablet,88,Short,1
VIEW0005915,CUST00207,SUB000207,10-05-2022,Romance,Smart TV,105,Series,1
VIEW0005916,CUST00207,SUB000207,07-10-2024,Action,Web,107,Short,1
VIEW0005917,CUST00207,SUB000207,06-04-2024,Sci-Fi,Web,137,Movie,0
VIEW0005918,CUST00207,SUB000207,04-10-2022,Drama,Web,167,Movie,1
VIEW0005919,CUST00207,SUB000207,20-09-2023,Action,Web,23,Series,1
VIEW0005920,CUST00207,SUB000207,04-03-2024,Horror,Smart TV,6,Movie,0
VIEW0005921,CUST00207,SUB000207,22-07-2022,Horror,Tablet,40,Series,1
VIEW0005922,CUST00207,SUB000207,11-11-2023,Thriller,Mobile,143,Movie,0
VIEW0005923,CUST00207,SUB000207,05-04-2023,Sci-Fi,Smart TV,13,Documentary,0
VIEW0005924,CUST00208,SUB000208,03-03-2023,Thriller,Mobile,140,Short,0
VIEW0005925,CUST00208,SUB000208,16-11-2024,Sci-Fi,Mobile,177,Movie,1
VIEW0005926,CUST00208,SUB000208,27-10-2024,Documentary,Tablet,152,Series,1
VIEW0005927,CUST00208,SUB000208,05-11-2024,Action,Tablet,45,Documentary,0
VIEW0005928,CUST00208,SUB000208,26-11-2022,Action,Smart TV,41,Short,0
VIEW0005929,CUST00208,SUB000208,16-09-2023,Horror,Web,14,Documentary,1
VIEW0005930,CUST00208,SUB000208,14-02-2024,Horror,Web,78,Series,1
VIEW0005931,CUST00208,SUB000208,18-03-2023,Thriller,Smart TV,163,Series,1
VIEW0005932,CUST00208,SUB000208,26-11-2023,Romance,Smart TV,151,Short,1
VIEW0005933,CUST00208,SUB000208,22-06-2024,Comedy,Mobile,115,Documentary,1
VIEW0005934,CUST00208,SUB000208,07-04-2023,Thriller,Smart TV,12,Series,0
VIEW0005935,CUST00208,SUB000208,08-03-2024,Sci-Fi,Tablet,53,Documentary,1
VIEW0005936,CUST00208,SUB000208,09-09-2024,Documentary,Smart TV,159,Short,1
VIEW0005937,CUST00208,SUB000208,10-04-2023,Romance,Tablet,103,Documentary,1
VIEW0005938,CUST00208,SUB000208,20-12-2023,Drama,Web,109,Movie,1
VIEW0005939,CUST00208,SUB000208,15-07-2023,Horror,Tablet,91,Short,1
VIEW0005940,CUST00208,SUB000208,31-08-2024,Thriller,Smart TV,115,Documentary,1
VIEW0005941,CUST00208,SUB000208,28-11-2024,Comedy,Mobile,40,Series,1
VIEW0005942,CUST00208,SUB000208,19-09-2023,Thriller,Mobile,25,Series,1
VIEW0005943,CUST00208,SUB000208,27-02-2023,Comedy,Mobile,96,Short,1
VIEW0005944,CUST00208,SUB000208,31-12-2022,Drama,Tablet,166,Series,1
VIEW0005945,CUST00208,SUB000208,24-10-2023,Horror,Tablet,171,Short,1
VIEW0005946,CUST00208,SUB000208,17-05-2024,Documentary,Smart TV,43,Short,0
VIEW0005947,CUST00208,SUB000208,10-06-2024,Action,Tablet,76,Movie,1
VIEW0005948,CUST00208,SUB000208,09-05-2024,Sci-Fi,Mobile,174,Documentary,0
VIEW0005949,CUST00208,SUB000208,27-07-2024,Romance,Web,81,Short,0
VIEW0005950,CUST00208,SUB000208,03-04-2024,Sci-Fi,Web,177,Series,1
VIEW0005951,CUST00208,SUB000208,26-09-2023,Documentary,Mobile,28,Short,1
VIEW0005952,CUST00208,SUB000208,02-04-2023,Documentary,Tablet,41,Movie,0
VIEW0005953,CUST00208,SUB000208,14-10-2024,Action,Tablet,170,Short,0
VIEW0005954,CUST00208,SUB000208,14-06-2023,Sci-Fi,Smart TV,54,Movie,1
VIEW0005955,CUST00208,SUB000208,03-01-2024,Horror,Tablet,27,Series,0
VIEW0005956,CUST00208,SUB000208,12-03-2023,Horror,Smart TV,36,Series,1
VIEW0005957,CUST00208,SUB000208,05-11-2024,Action,Tablet,57,Short,0
VIEW0005958,CUST00208,SUB000208,29-10-2024,Documentary,Web,23,Series,0
VIEW0005959,CUST00208,SUB000208,27-10-2023,Drama,Tablet,8,Series,0
VIEW0005960,CUST00208,SUB000208,26-07-2024,Action,Smart TV,169,Series,1
VIEW0005961,CUST00208,SUB000208,06-11-2023,Comedy,Smart TV,126,Short,1
VIEW0005962,CUST00208,SUB000208,12-08-2024,Comedy,Web,153,Movie,1
VIEW0005963,CUST00208,SUB000208,13-06-2023,Romance,Tablet,26,Movie,0
VIEW0005964,CUST00208,SUB000208,27-05-2024,Documentary,Tablet,89,Series,1
VIEW0005965,CUST00208,SUB000208,11-06-2023,Sci-Fi,Tablet,50,Series,1
VIEW0005966,CUST00208,SUB000208,27-12-2023,Drama,Mobile,7,Series,1
VIEW0005967,CUST00208,SUB000208,27-12-2022,Thriller,Mobile,83,Short,0
